id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD024791,C00598,P048,Mar 14 2024,2,194.27,en_cours,Tnja,Espèces,3,2024-03-15
CMD024792,C02795,P040,2024-09-14,3,2667.74,DONE,casa,Carte,18,2024-09-18
CMD024793,C06129,P039,2024-03-20,3,4049.69,livré,RABAT,Virement,,2024-03-22
CMD024794,C01348,P021,15/09/2024,3,2578.75,retourné,rbat,Virement,16,2024-09-18
CMD024795,C02772,P050,2024-05-02,1,2654.86,livré,Tnja,Espèces,,2024-05-03
CMD024796,C08928,P028,24/11/2024,4,4532.65,DONE,casa,Espèces,16,2024-11-26
CMD024797,C03379,P024,Oct 12 2024,2,894.56,KO,TNG,Carte,15,2024-10-16
CMD024798,C03729,P045,2024-07-04,5,1602.1,OK,RABAT,Espèces,9,2024-07-09
CMD024799,C00732,P030,Oct 07 2024,4,3792.14,OK,tanger,Virement,8,2024-10-11
CMD024800,C00298,P007,20/04/2024,5,980.56,annulé,TNG,Virement,7,2024-04-24
CMD024801,C06777,P045,15/04/2024,2,3050.79,livré,CASABLANCA,Virement,8,2024-04-20
CMD024802,C05401,P005,31/01/2024,3,1854.72,KO,RABAT,Carte,6,2024-02-03
CMD024803,C01311,P012,01/09/2024,2,1258.28,OK,Agadir,Carte,15,2024-09-04
CMD024804,C02349,P014,Aug 13 2024,1,4216.48,KO,tanger,Virement,18,2024-08-15
CMD024805,C00847,P006,2024-04-16,5,1036.56,annulé,RABAT,Virement,18,2024-04-18
CMD024806,C09163,P020,2024-04-15,2,3602.69,livré,tanger,Espèces,2,2024-04-17
CMD024807,C06543,P032,2024-06-24,2,3433.18,OK,rbat,Carte,3,2024-06-27
CMD024808,C05156,P029,02/01/2024,1,2663.97,en_cours,Tnja,Espèces,8,2024-01-04
CMD024809,C03700,P042,2024-04-13,3,4297.61,retourné,Tnja,Espèces,20,2024-04-15
CMD024810,C07227,P038,Oct 11 2024,1,722.39,annulé,Agadir,Carte,16,2024-10-15
CMD024811,C06195,P008,Sep 29 2024,2,994.0,OK,CASABLANCA,Virement,16,2024-10-01
CMD024812,C02948,P020,2024-05-02,2,797.17,DONE,CASABLANCA,Espèces,19,2024-05-05
CMD024813,C05642,P048,20/02/2024,4,3886.52,retourné,TANGER,Carte,17,2024-02-25
CMD024814,C07116,P042,06/04/2024,3,4965.18,retourné,tanger,Carte,4,2024-04-09
CMD024815,C00303,P010,Nov 10 2024,3,1471.93,OK,Agadir,Carte,8,2024-11-12
CMD024816,C00254,P018,Jul 26 2024,2,3572.86,retourné,TANGER,Espèces,20,2024-07-29
CMD024817,C04889,P009,2024-09-25,1,892.1,en_cours,cbl,Espèces,17,2024-09-27
CMD024818,C08993,P022,02/09/2024,2,1648.06,retourné,tanger,Espèces,11,2024-09-07
CMD024819,C07904,P039,Feb 04 2024,4,1146.62,KO,casa,Virement,13,2024-02-07
CMD024820,C10206,P047,2024-03-28,3,3211.09,annulé,TNG,Espèces,20,2024-03-29
CMD024821,C07890,P044,Sep 04 2024,3,2376.42,DONE,tanger,Virement,8,2024-09-07
CMD024822,C04955,P018,06/03/2024,1,3281.88,OK,rbat,Espèces,10,2024-03-07
CMD024823,C07413,P043,Sep 29 2024,2,2231.81,annulé,cbl,Carte,2,2024-10-04
CMD024824,C09228,P010,Sep 18 2024,5,4969.9,OK,Tnja,Espèces,11,2024-09-22
CMD024825,C09245,P039,Aug 16 2024,5,1156.48,livré,tanger,Espèces,10,2024-08-17
CMD024826,C09221,P012,2024-05-04,5,4413.23,en_cours,casa,Espèces,,2024-05-07
CMD024827,C02462,P014,Jan 31 2024,1,1658.67,annulé,tanger,Virement,2,2024-02-01
CMD024828,C04190,P031,2024-03-06,2,3872.18,OK,TANGER,Carte,18,2024-03-07
CMD024829,C05766,P010,2024-08-14,2,483.08,OK,casa,Carte,1,2024-08-17
CMD024830,C03713,P027,2024-03-14,5,1476.29,annulé,rbat,Espèces,9,2024-03-18
CMD024831,C06051,P034,Feb 22 2024,4,2486.23,DONE,tanger,Carte,5,2024-02-25
CMD024832,C06080,P018,2024-01-26,5,2523.16,OK,TNG,Virement,16,2024-01-30
CMD024833,C08468,P033,29/06/2024,4,1180.3,en_cours,Agadir,Espèces,17,2024-07-02
CMD024834,C07224,P050,Nov 24 2024,5,1839.19,OK,Agadir,Carte,3,2024-11-28
CMD024835,C05753,P021,09/02/2024,4,4742.37,KO,RABAT,Espèces,4,2024-02-13
CMD024836,C09645,P039,Jun 17 2024,2,1199.88,DONE,CASABLANCA,Espèces,19,2024-06-19
CMD024837,C01354,P020,08/01/2024,2,2854.52,KO,Tnja,Carte,6,2024-01-10
CMD024838,C03370,P025,04/01/2024,2,864.99,KO,cbl,Virement,4,2024-01-05
CMD024839,C05951,P032,09/04/2024,2,3244.37,OK,cbl,Virement,16,2024-04-11
CMD024840,C05465,P009,2024-06-28,5,3996.8,OK,cbl,Carte,18,2024-06-29
CMD024841,C01749,P026,Nov 01 2024,2,69.57,retourné,casa,Espèces,18,2024-11-06
CMD024842,C00121,P027,May 29 2024,3,2483.26,DONE,tanger,Espèces,1,2024-06-03
CMD024843,C06356,P037,Sep 14 2024,2,2053.03,KO,RABAT,Carte,,2024-09-17
CMD024844,C08956,P012,May 05 2024,1,3057.93,en_cours,tanger,Carte,,2024-05-10
CMD024845,C00069,P019,Jan 24 2024,3,1453.05,en_cours,tanger,Carte,19,2024-01-29
CMD024846,C01059,P010,2024-06-04,1,893.11,OK,TNG,Espèces,3,2024-06-06
CMD024847,C05535,P001,Jul 24 2024,4,3744.75,en_cours,RABAT,Virement,4,2024-07-26
CMD024848,C01667,P001,Oct 08 2024,4,151.42,KO,Agadir,Espèces,19,2024-10-13
CMD024849,C01682,P041,Feb 16 2024,3,4368.28,OK,TNG,Virement,18,2024-02-18
CMD024850,C04905,P032,04/09/2024,5,1699.58,livré,TNG,Carte,17,2024-09-07
CMD024851,C02448,P003,Jul 14 2024,3,632.79,DONE,CASABLANCA,Virement,12,2024-07-15
CMD024852,C03127,P010,29/07/2024,2,3443.75,annulé,RABAT,Virement,8,2024-07-30
CMD024853,C10188,P038,2024-02-21,3,2291.31,annulé,CASABLANCA,Espèces,11,2024-02-22
CMD024854,C01278,P022,2024-04-18,1,716.85,OK,cbl,Espèces,10,2024-04-19
CMD024855,C01862,P043,2024-07-04,3,2543.78,en_cours,TANGER,Espèces,9,2024-07-08
CMD024856,C00406,P027,Sep 11 2024,1,1899.2,KO,casa,Carte,19,2024-09-13
CMD024857,C02811,P006,2024-04-28,2,4389.51,DONE,cbl,Espèces,7,2024-04-29
CMD024858,C05487,P003,Jun 05 2024,2,3630.22,en_cours,TNG,Carte,18,2024-06-09
CMD024859,C07511,P004,15/07/2024,1,299.03,retourné,casa,Carte,19,2024-07-19
CMD024860,C02775,P047,12/07/2024,2,791.15,OK,tanger,Virement,6,2024-07-13
CMD024861,C10183,P017,2024-05-15,2,1799.54,DONE,RABAT,Carte,20,2024-05-18
CMD024862,C03264,P010,25/08/2024,4,1391.54,retourné,rbat,Espèces,9,2024-08-26
CMD024863,C06019,P045,2024-04-10,4,383.67,OK,casa,Virement,13,2024-04-13
CMD024864,C09555,P016,Nov 15 2024,2,4259.01,en_cours,casa,Carte,20,2024-11-20
CMD024865,C06130,P032,21/11/2024,3,2471.65,OK,Tnja,Virement,2,2024-11-24
CMD024866,C05224,P017,2024-03-31,2,3210.74,annulé,tanger,Espèces,4,2024-04-04
CMD024867,C06422,P045,Sep 02 2024,3,2938.0,annulé,Tnja,Virement,9,2024-09-05
CMD024868,C09595,P021,Jun 12 2024,5,793.19,livré,RABAT,Virement,13,2024-06-16
CMD024869,C03606,P019,04/08/2024,2,1968.45,KO,Tnja,Espèces,8,2024-08-09
CMD024870,C04733,P049,Jul 06 2024,3,2938.14,KO,TNG,Espèces,6,2024-07-10
CMD024871,C03269,P043,May 16 2024,1,3578.03,livré,TNG,Carte,14,2024-05-17
CMD024872,C08857,P030,24/11/2024,5,2775.78,retourné,RABAT,Espèces,1,2024-11-25
CMD024873,C02017,P009,23/06/2024,4,3494.14,OK,cbl,Espèces,11,2024-06-26
CMD024874,C06304,P047,2024-05-21,2,4324.01,retourné,CASABLANCA,Virement,10,2024-05-25
CMD024875,C09864,P007,2024-01-26,4,1462.12,livré,casa,Carte,5,2024-01-31
CMD024876,C04257,P023,Apr 11 2024,2,2845.17,annulé,TNG,Espèces,2,2024-04-16
CMD024877,C04428,P003,Jul 13 2024,3,1835.85,KO,TNG,Espèces,8,2024-07-18
CMD024878,C08711,P025,16/04/2024,5,3238.84,DONE,TANGER,Espèces,20,2024-04-20
CMD024879,C01603,P050,2024-11-07,4,3885.16,DONE,Tnja,Espèces,8,2024-11-08
CMD024880,C07410,P048,2024-08-26,2,3989.93,en_cours,Agadir,Carte,18,2024-08-31
CMD024881,C04943,P015,2024-09-12,5,3738.55,annulé,Agadir,Carte,8,2024-09-16
CMD024882,C10259,P045,11/05/2024,3,1700.66,retourné,RABAT,Espèces,8,2024-05-14
CMD024883,C02655,P045,30/10/2024,1,1676.11,KO,TANGER,Carte,16,2024-11-04
CMD024884,C01832,P043,2024-09-18,4,814.35,KO,casa,Carte,11,2024-09-19
CMD024885,C09560,P028,Nov 21 2024,4,567.12,DONE,casa,Espèces,16,2024-11-22
CMD024886,C01237,P004,13/06/2024,1,2053.1,annulé,rbat,Espèces,16,2024-06-16
CMD024887,C09633,P047,Oct 18 2024,2,540.7,en_cours,casa,Espèces,4,2024-10-23
CMD024888,C10200,P023,Jan 09 2024,4,1630.82,annulé,rbat,Virement,,2024-01-14
CMD024889,C06383,P030,10/06/2024,1,1155.64,OK,rbat,Virement,1,2024-06-14
CMD024890,C09433,P036,01/06/2024,2,2690.46,retourné,cbl,Carte,10,2024-06-05
CMD024891,C05096,P016,2024-05-23,4,4657.51,en_cours,tanger,Virement,14,2024-05-24
CMD024892,C09923,P048,Feb 21 2024,1,4427.06,annulé,Tnja,Espèces,9,2024-02-24
CMD024893,C00568,P015,13/05/2024,1,231.08,KO,RABAT,Virement,16,2024-05-17
CMD024894,C04486,P010,2024-04-16,4,107.86,en_cours,Agadir,Carte,11,2024-04-21
CMD024895,C09723,P009,2024-01-28,4,1153.42,KO,CASABLANCA,Carte,3,2024-02-01
CMD024896,C00128,P023,2024-10-09,1,2298.04,livré,CASABLANCA,Espèces,14,2024-10-12
CMD024897,C09109,P015,Jun 27 2024,1,2082.22,livré,Tnja,Espèces,19,2024-06-29
CMD024898,C01444,P002,Apr 27 2024,4,925.25,annulé,rbat,Espèces,4,2024-05-02
CMD024899,C06432,P040,02/04/2024,2,4640.19,en_cours,TNG,Espèces,18,2024-04-04
CMD024900,C00351,P027,Mar 25 2024,3,2407.91,retourné,rbat,Virement,2,2024-03-26
CMD024901,C00967,P037,07/08/2024,3,3831.45,KO,Tnja,Espèces,3,2024-08-08
CMD024902,C10123,P020,02/01/2024,4,4933.66,annulé,rbat,Carte,7,2024-01-07
CMD024903,C02118,P016,08/09/2024,2,103.76,en_cours,Agadir,Virement,16,2024-09-13
CMD024904,C03740,P006,Mar 26 2024,5,881.76,DONE,tanger,Virement,5,2024-03-27
CMD024905,C05210,P044,2024-10-01,5,1054.94,livré,CASABLANCA,Carte,14,2024-10-05
CMD024906,C06155,P043,2024-10-18,1,1114.26,retourné,CASABLANCA,Espèces,6,2024-10-19
CMD024907,C02630,P042,Jul 25 2024,2,2223.24,annulé,rbat,Virement,12,2024-07-29
CMD024908,C08069,P006,2024-05-17,5,1903.49,retourné,casa,Espèces,20,2024-05-18
CMD024909,C01633,P016,Jun 02 2024,5,1492.83,OK,casa,Carte,11,2024-06-04
CMD024910,C01116,P019,20/09/2024,1,1575.91,OK,TANGER,Virement,16,2024-09-22
CMD024911,C05487,P041,Feb 21 2024,1,741.68,KO,rbat,Espèces,9,2024-02-26
CMD024912,C07699,P026,11/07/2024,1,4602.41,KO,rbat,Espèces,3,2024-07-12
CMD024913,C09169,P004,20/02/2024,2,1140.09,retourné,TNG,Carte,6,2024-02-22
CMD024914,C06864,P001,2024-02-23,5,2038.93,KO,CASABLANCA,Carte,1,2024-02-25
CMD024915,C08187,P021,29/03/2024,5,4144.42,KO,rbat,Carte,3,2024-04-02
CMD024916,C01061,P043,2024-09-14,1,2372.69,retourné,CASABLANCA,Virement,2,2024-09-16
CMD024917,C04747,P030,Jul 24 2024,4,4924.59,retourné,RABAT,Virement,15,2024-07-26
CMD024918,C07028,P040,14/06/2024,1,1775.3,livré,RABAT,Carte,5,2024-06-19
CMD024919,C00877,P009,2024-08-17,3,4674.3,livré,casa,Espèces,3,2024-08-21
CMD024920,C01107,P024,2024-05-02,2,4235.83,DONE,tanger,Espèces,11,2024-05-06
CMD024921,C05511,P019,2024-07-03,1,2408.62,retourné,TNG,Virement,15,2024-07-05
CMD024922,C01226,P008,09/11/2024,2,2837.66,OK,cbl,Espèces,16,2024-11-13
CMD024923,C03602,P050,03/11/2024,5,2838.8,DONE,TNG,Espèces,,2024-11-04
CMD024924,C04144,P033,2024-06-04,5,1171.46,KO,casa,Carte,,2024-06-06
CMD024925,C07437,P032,2024-06-18,4,2873.13,DONE,tanger,Carte,14,2024-06-20
CMD024926,C00240,P004,2024-09-21,4,4833.7,DONE,rbat,Virement,16,2024-09-23
CMD024927,C01827,P031,06/01/2024,1,63.65,OK,RABAT,Espèces,16,2024-01-11
CMD024928,C02931,P011,2024-10-28,3,120.21,DONE,tanger,Carte,6,2024-10-31
CMD024929,C05015,P018,07/04/2024,4,3345.78,livré,tanger,Espèces,19,2024-04-09
CMD024930,C04977,P034,Apr 27 2024,5,3701.77,en_cours,RABAT,Carte,19,2024-04-30
CMD024931,C05733,P016,25/07/2024,2,1024.19,KO,Tnja,Espèces,11,2024-07-28
CMD024932,C05254,P008,Jul 30 2024,2,4980.88,livré,tanger,Espèces,1,2024-08-03
CMD024933,C03960,P024,Apr 21 2024,5,1153.52,livré,tanger,Carte,5,2024-04-23
CMD024934,C02005,P043,Jan 20 2024,5,812.37,DONE,Agadir,Virement,12,2024-01-21
CMD024935,C02948,P034,2024-01-17,3,3626.71,en_cours,Tnja,Espèces,9,2024-01-22
CMD024936,C02558,P037,2024-06-16,1,2431.95,retourné,tanger,Espèces,12,2024-06-17
CMD024937,C03873,P017,Feb 09 2024,1,2723.33,OK,TNG,Carte,7,2024-02-10
CMD024938,C03266,P033,Apr 14 2024,5,3017.74,KO,rbat,Virement,2,2024-04-18
CMD024939,C10003,P032,2024-05-08,5,1264.78,KO,CASABLANCA,Carte,14,2024-05-10
CMD024940,C02142,P047,2024-02-09,3,0.0,en_cours,casa,Espèces,14,2024-02-14
CMD024941,C06774,P024,Jan 04 2024,3,3301.63,livré,casa,Carte,6,2024-01-06
CMD024942,C02768,P019,2024-11-17,3,3139.58,en_cours,RABAT,Espèces,8,2024-11-18
CMD024943,C09645,P010,Sep 24 2024,1,1733.24,OK,casa,Virement,15,2024-09-26
CMD024944,C07989,P034,2024-06-05,4,2218.17,annulé,Tnja,Virement,1,2024-06-09
CMD024945,C02260,P027,Jul 29 2024,5,133.09,KO,rbat,Espèces,15,2024-08-02
CMD024946,C05066,P016,23/10/2024,4,122.63,KO,Agadir,Espèces,2,2024-10-28
CMD024947,C07668,P040,22/01/2024,5,1269.46,livré,casa,Espèces,,2024-01-24
CMD024948,C08003,P041,Sep 08 2024,3,819.8,annulé,cbl,Virement,13,2024-09-13
CMD024949,C02158,P010,Jun 09 2024,5,4603.96,en_cours,Tnja,Carte,7,2024-06-10
CMD024950,C06116,P026,May 29 2024,4,281.41,retourné,cbl,Virement,3,2024-05-30
CMD024951,C06896,P036,18/08/2024,5,272.73,en_cours,tanger,Virement,13,2024-08-22
CMD024952,C05263,P041,2024-06-11,3,130.81,OK,RABAT,Virement,10,2024-06-13
CMD024953,C07811,P028,2024-01-30,5,3731.64,en_cours,CASABLANCA,Espèces,1,2024-02-01
CMD024954,C01457,P011,2024-11-16,2,4815.96,en_cours,Tnja,Carte,7,2024-11-21
CMD024955,C09549,P011,Nov 15 2024,4,2677.71,en_cours,TANGER,Espèces,9,2024-11-16
CMD024956,C03744,P002,17/11/2024,5,345.67,livré,tanger,Virement,,2024-11-21
CMD024957,C09501,P005,May 02 2024,1,478.13,DONE,CASABLANCA,Carte,19,2024-05-07
CMD024958,C00814,P016,May 20 2024,5,2749.48,annulé,RABAT,Virement,10,2024-05-21
CMD024959,C06132,P042,2024-10-28,3,3412.89,en_cours,TANGER,Espèces,11,2024-11-02
CMD024960,C04587,P021,2024-01-16,3,4597.25,en_cours,TANGER,Espèces,17,2024-01-18
CMD024961,C08705,P014,Jun 20 2024,5,993.19,annulé,casa,Virement,8,2024-06-25
CMD024962,C04900,P031,2024-02-12,3,3562.41,OK,RABAT,Virement,17,2024-02-14
CMD024963,C07359,P043,Aug 28 2024,1,2833.54,annulé,rbat,Virement,,2024-08-31
CMD024964,C03463,P001,Jul 21 2024,-4,1070.76,OK,tanger,Carte,14,2024-07-23
CMD024965,C09141,P049,13/07/2024,3,610.82,retourné,cbl,Espèces,2,2024-07-14
CMD024966,C08649,P007,22/03/2024,2,3941.35,en_cours,TANGER,Carte,14,2024-03-25
CMD024967,C08300,P016,2024-09-30,1,3033.81,OK,TNG,Carte,14,2024-10-05
CMD024968,C09442,P019,Jun 15 2024,3,4316.63,OK,TANGER,Virement,14,2024-06-16
CMD024969,C08242,P003,May 29 2024,3,3919.47,livré,Agadir,Carte,15,2024-06-01
CMD024970,C01261,P005,25/10/2024,3,1447.19,retourné,rbat,Virement,,2024-10-27
CMD024971,C03270,P044,17/04/2024,1,2113.03,DONE,TNG,Espèces,17,2024-04-21
CMD024972,C09400,P036,Jan 27 2024,2,4880.36,OK,casa,Espèces,16,2024-01-31
CMD024973,C09009,P040,May 31 2024,3,911.86,livré,CASABLANCA,Virement,4,2024-06-04
CMD024974,C03952,P044,18/11/2024,3,288.88,DONE,rbat,Virement,8,2024-11-23
CMD024975,C03216,P041,17/10/2024,4,4479.33,OK,RABAT,Carte,9,2024-10-21
CMD024976,C02005,P041,2024-03-09,3,3238.76,OK,Agadir,Virement,18,2024-03-13
CMD024977,C06964,P035,Oct 18 2024,5,4158.5,KO,Agadir,Carte,,2024-10-20
CMD024978,C01602,P036,2024-10-05,4,4943.56,en_cours,CASABLANCA,Carte,1,2024-10-07
CMD024979,C02040,P037,2024-08-03,5,4825.5,annulé,RABAT,Carte,2,2024-08-08
CMD024980,C07918,P045,Oct 09 2024,1,1035.65,DONE,rbat,Espèces,15,2024-10-13
CMD024981,C02500,P021,03/05/2024,1,2885.19,KO,CASABLANCA,Carte,15,2024-05-05
CMD024982,C04302,P024,Oct 02 2024,3,3490.56,KO,cbl,Espèces,8,2024-10-04
CMD024983,C04381,P023,Aug 01 2024,2,2789.79,OK,casa,Carte,7,2024-08-03
CMD024984,C08792,P033,14/11/2024,1,4907.33,livré,TANGER,Espèces,17,2024-11-15
CMD024985,C07579,P037,25/10/2024,2,273.63,annulé,casa,Virement,11,2024-10-28
CMD024986,C01931,P045,29/08/2024,4,4801.19,livré,Tnja,Carte,17,2024-08-31
CMD024987,C04926,P034,Jul 31 2024,3,3739.17,retourné,casa,Carte,9,2024-08-02
CMD024988,C08250,P037,16/11/2024,4,0.0,annulé,casa,Espèces,2,2024-11-20
CMD024989,C06851,P014,22/02/2024,5,2814.16,livré,rbat,Espèces,19,2024-02-26
CMD024990,C07068,P029,Jan 04 2024,1,2539.67,retourné,tanger,Virement,18,2024-01-07
CMD024991,C01820,P017,08/09/2024,5,2379.33,retourné,Agadir,Carte,3,2024-09-09
CMD024992,C08731,P043,Jun 02 2024,1,4672.97,en_cours,casa,Virement,13,2024-06-06
CMD024993,C03513,P041,05/02/2024,3,4454.06,livré,tanger,Carte,4,2024-02-06
CMD024994,C04723,P001,2024-01-16,2,353.24,DONE,cbl,Carte,,2024-01-18
CMD024995,C09975,P045,18/04/2024,4,568.87,KO,cbl,Virement,19,2024-04-19
CMD024996,C02151,P016,27/10/2024,3,3667.36,retourné,casa,Carte,2,2024-11-01
CMD024997,C00275,P003,01/08/2024,1,274.71,OK,Agadir,Espèces,8,2024-08-03
CMD024998,C01064,P020,Jul 25 2024,4,3433.99,DONE,cbl,Virement,12,2024-07-26
CMD024999,C00937,P043,2024-05-21,2,1858.84,KO,TNG,Carte,11,2024-05-26
CMD025000,C10006,P011,08/04/2024,1,3566.12,annulé,TANGER,Carte,16,2024-04-09
CMD025001,C07693,P011,Aug 10 2024,2,1422.53,en_cours,casa,Espèces,9,2024-08-11
CMD025002,C05228,P027,Mar 22 2024,4,3197.65,livré,rbat,Carte,10,2024-03-24
CMD025003,C06428,P037,Jul 31 2024,1,1935.52,retourné,TANGER,Espèces,,2024-08-04
CMD025004,C06962,P003,23/10/2024,2,4921.45,annulé,tanger,Espèces,3,2024-10-24
CMD025005,C09898,P038,2024-09-25,1,1226.91,OK,TNG,Espèces,13,2024-09-30
CMD025006,C02344,P024,Aug 10 2024,5,1091.11,OK,rbat,Carte,14,2024-08-14
CMD025007,C03348,P042,2024-09-15,5,3839.16,OK,Tnja,Espèces,2,2024-09-19
CMD025008,C06225,P027,Jan 11 2024,1,4490.93,annulé,tanger,Virement,18,2024-01-13
CMD025009,C08322,P038,Aug 04 2024,1,2488.53,OK,TANGER,Carte,19,2024-08-05
CMD025010,C01120,P015,27/02/2024,4,2939.39,OK,RABAT,Virement,5,2024-03-01
CMD025011,C08060,P016,2024-08-30,2,3562.75,livré,tanger,Virement,4,2024-09-03
CMD025012,C02351,P003,May 05 2024,3,1848.05,retourné,rbat,Virement,9,2024-05-07
CMD025013,C09333,P044,2024-04-13,5,4241.19,KO,Tnja,Carte,2,2024-04-15
CMD025014,C08895,P037,24/07/2024,4,477.25,retourné,casa,Espèces,8,2024-07-28
CMD025015,C06466,P030,Jan 22 2024,3,2348.53,KO,Tnja,Espèces,7,2024-01-25
CMD025016,C08405,P028,Oct 06 2024,1,3373.23,DONE,tanger,Espèces,6,2024-10-08
CMD025017,C07798,P039,17/04/2024,5,3397.64,OK,cbl,Carte,20,2024-04-22
CMD025018,C05794,P014,Jan 09 2024,4,2516.54,annulé,RABAT,Carte,18,2024-01-13
CMD025019,C01778,P011,Jun 01 2024,1,1918.59,en_cours,tanger,Virement,2,2024-06-06
CMD025020,C08451,P049,2024-02-20,2,3985.31,KO,casa,Carte,15,2024-02-24
CMD025021,C07046,P045,03/10/2024,4,76.48,annulé,cbl,Carte,,2024-10-06
CMD025022,C03100,P018,15/06/2024,1,3164.49,DONE,cbl,Carte,,2024-06-18
CMD025023,C09550,P011,Feb 01 2024,2,3855.32,DONE,Tnja,Virement,7,2024-02-02
CMD025024,C05231,P016,2024-09-02,3,516.73,OK,Tnja,Carte,17,2024-09-06
CMD025025,C03913,P033,2024-08-02,4,2536.99,retourné,cbl,Virement,10,2024-08-03
CMD025026,C10225,P010,Jun 05 2024,3,4406.19,en_cours,Tnja,Virement,13,2024-06-09
CMD025027,C00890,P029,2024-01-18,2,4618.18,OK,tanger,Espèces,14,2024-01-20
CMD025028,C01537,P025,29/05/2024,5,2520.05,livré,tanger,Espèces,15,2024-05-30
CMD025029,C01579,P042,2024-08-07,1,4713.01,en_cours,tanger,Carte,6,2024-08-11
CMD025030,C09611,P023,Nov 07 2024,5,4045.57,livré,cbl,Espèces,12,2024-11-12
CMD025031,C07448,P015,Apr 27 2024,3,4864.91,annulé,TANGER,Carte,4,2024-04-29
CMD025032,C07511,P022,20/08/2024,4,1820.78,en_cours,cbl,Espèces,,2024-08-22
CMD025033,C00450,P048,30/01/2024,4,3978.03,OK,tanger,Carte,18,2024-02-02
CMD025034,C08916,P003,2024-11-12,5,4597.39,KO,rbat,Espèces,16,2024-11-13
CMD025035,C06089,P036,03/08/2024,4,326.44,KO,Agadir,Virement,19,2024-08-05
CMD025036,C00763,P022,21/05/2024,4,4543.87,annulé,RABAT,Virement,20,2024-05-22
CMD025037,C05671,P004,May 01 2024,1,2758.72,retourné,casa,Espèces,13,2024-05-06
CMD025038,C00501,P001,2024-01-08,5,3622.37,en_cours,TANGER,Espèces,7,2024-01-10
CMD025039,C00087,P038,12/06/2024,2,4734.26,annulé,Tnja,Virement,2,2024-06-13
CMD025040,C03777,P049,25/11/2024,-3,2352.84,KO,RABAT,Carte,19,2024-11-30
CMD025041,C01913,P008,03/09/2024,3,3722.53,annulé,TNG,Virement,9,2024-09-05
CMD025042,C07967,P046,25/01/2024,4,1784.05,KO,Tnja,Espèces,7,2024-01-26
CMD025043,C10027,P011,2024-01-11,1,2976.47,DONE,TANGER,Carte,20,2024-01-13
CMD025044,C00278,P041,2024-11-08,4,4185.58,annulé,TNG,Virement,8,2024-11-10
CMD025045,C03820,P041,2024-07-12,2,174.49,retourné,TNG,Virement,18,2024-07-13
CMD025046,C06807,P003,2024-10-20,3,4768.56,DONE,TANGER,Carte,8,2024-10-25
CMD025047,C03392,P048,06/03/2024,5,4597.72,en_cours,TANGER,Carte,15,2024-03-10
CMD025048,C07182,P012,24/02/2024,3,3113.27,KO,CASABLANCA,Espèces,4,2024-02-25
CMD025049,C04102,P035,25/11/2024,3,367.76,retourné,Agadir,Virement,9,2024-11-30
CMD025050,C05809,P034,May 15 2024,4,2140.31,retourné,TNG,Virement,4,2024-05-20
CMD025051,C00623,P016,25/05/2024,1,289.9,retourné,tanger,Virement,18,2024-05-27
CMD025052,C09954,P030,2024-07-31,5,4017.17,livré,CASABLANCA,Carte,5,2024-08-04
CMD025053,C01500,P049,Mar 04 2024,1,3045.06,livré,Tnja,Espèces,3,2024-03-08
CMD025054,C04827,P045,10/10/2024,3,2623.67,DONE,Agadir,Virement,12,2024-10-12
CMD025055,C08177,P042,13/02/2024,4,994.06,annulé,CASABLANCA,Espèces,5,2024-02-17
CMD025056,C07151,P038,15/08/2024,5,4763.48,en_cours,tanger,Carte,18,2024-08-20
CMD025057,C08808,P006,2024-07-17,5,4086.52,KO,Agadir,Carte,13,2024-07-19
CMD025058,C06266,P011,28/03/2024,1,4621.22,KO,tanger,Espèces,2,2024-04-02
CMD025059,C05768,P011,Sep 20 2024,4,1807.38,livré,tanger,Carte,4,2024-09-24
CMD025060,C06210,P026,2024-02-06,1,4025.4,livré,TANGER,Espèces,16,2024-02-10
CMD025061,C10126,P029,2024-10-04,4,4893.32,en_cours,Agadir,Espèces,11,2024-10-07
CMD025062,C02966,P002,2024-08-02,4,3578.65,KO,rbat,Carte,14,2024-08-06
CMD025063,C01810,P017,Apr 22 2024,2,622.08,annulé,CASABLANCA,Carte,3,2024-04-23
CMD025064,C08548,P015,Jan 10 2024,4,1076.4,annulé,TNG,Virement,5,2024-01-13
CMD025065,C04549,P041,2024-06-03,1,2922.57,annulé,rbat,Espèces,18,2024-06-06
CMD025066,C01308,P015,14/06/2024,2,108.48,OK,Tnja,Virement,12,2024-06-18
CMD025067,C09655,P028,2024-05-28,5,4688.58,OK,Tnja,Espèces,,2024-05-30
CMD025068,C08096,P007,27/03/2024,5,3445.14,OK,CASABLANCA,Carte,10,2024-04-01
CMD025069,C07911,P037,Apr 07 2024,3,271.87,retourné,rbat,Virement,20,2024-04-10
CMD025070,C07636,P034,Jul 18 2024,3,3599.2,DONE,rbat,Carte,15,2024-07-20
CMD025071,C02349,P043,19/01/2024,2,3845.23,livré,casa,Virement,10,2024-01-22
CMD025072,C00484,P011,28/02/2024,4,1113.49,DONE,cbl,Espèces,11,2024-03-03
CMD025073,C06504,P028,22/11/2024,2,2281.0,DONE,TANGER,Espèces,16,2024-11-27
CMD025074,C02473,P028,Jul 01 2024,5,4109.97,en_cours,Agadir,Virement,18,2024-07-05
